L4 country,L5 province,L6 district,Abbreviation,Notes,ISOcode,Swedish county,Swedish municipality,Decimal latitude,Decimal longitude,Notes,Category
Sweden,Skåne,Högestad,,,SE,Skåne län,Ystad,55.5067194166688,13.8829964707926,,L6 district
Sweden,Skåne,Högseröd,,,SE,Skåne län,Eslöv,55.7942646183331,13.5644169104038,,L6 district
Sweden,Skåne,Höja,,,SE,Skåne län,Ängelholm,56.2276819456382,12.9305471413303,,L6 district
Sweden,Skåne,Hököpinge,,,SE,Skåne län,Vellinge,55.5018783559173,13.034325096027,,L6 district
Sweden,Skåne,Hörby,,,SE,Skåne län,Hörby,55.8507723620256,13.6615787470597,,L6 district
Sweden,Skåne,Hörja,,,SE,Skåne län,Hässleholm,56.2057793652429,13.592469056329,,L6 district
Sweden,Skåne,Hörröd,,,SE,Skåne län,Kristianstad,55.7784325188614,14.0406060749661,,L6 district
Sweden,Skåne,Hörup,,,SE,Skåne län,Ystad,55.445116691984,14.1247405041726,,L6 district
Sweden,Skåne,Höör,,,SE,Skåne län,Höör,55.9312672033238,13.5524526011785,,L6 district
Sweden,Skåne,Ignaberga,,,SE,Skåne län,Hässleholm,56.1219506638853,13.8333118711948,,L6 district
Sweden,Skåne,Ilstorp,,,SE,Skåne län,Sjöbo,55.6172675933281,13.6554195502419,,L6 district
Sweden,Skåne,Ingelstorp,,,SE,Skåne län,Ystad,55.4359599394796,14.038073358791,,L6 district
Sweden,Skåne,Ivetofta,,,SE,Skåne län,Bromölla,56.0851471596955,14.4720579673652,,L6 district
Sweden,Skåne,Ivö,,,SE,Skåne län,Kristianstad,56.1039676464583,14.4144223765686,,L6 district
Sweden,Skåne,Jonstorp,,,SE,Skåne län,Höganäs,56.2282118240457,12.6743944149987,,L6 district
Sweden,Skåne,Järrestad,,,SE,Skåne län,Simrishamn,55.5382146524953,14.2883075080028,,L6 district
Sweden,Skåne,Katslösa,,,SE,Skåne län,Skurup,55.4544318020948,13.6248192166616,,L6 district
Sweden,Skåne,Kattarp,,,SE,Skåne län,Helsingborg,56.1420028461059,12.7937293632899,,L6 district
Sweden,Skåne,Kiaby,,,SE,Skåne län,Kristianstad,56.0661363029059,14.3360400132655,,L6 district
Sweden,Skåne,Klippan,,,SE,Skåne län,Klippan,56.1334179442841,13.1445565634159,,L6 district
Sweden,Skåne,Knislinge,,,SE,Skåne län,Östra Göinge,56.1914278679534,14.0877345964768,,L6 district
Sweden,Skåne,Knästorp,,,SE,Skåne län,Staffanstorp,55.6759798968439,13.2019532387225,,L6 district
Sweden,Skåne,Konga,,,SE,Skåne län,Svalöv,55.9787682267822,13.2020653491543,,L6 district
Sweden,Skåne,Kristianstad,,Heliga Trefaldighet,SE,Skåne län,Kristianstad,56.031981009332,14.1551821456906,Heliga Trefaldighet,L6 district
Sweden,Skåne,Kropp,,,SE,Skåne län,Helsingborg,56.0861121027542,12.7999479972928,,L6 district
Sweden,Skåne,Kverrestad,,,SE,Skåne län,Tomelilla,55.5273434140504,14.0443140768314,,L6 district
Sweden,Skåne,Kvidinge,,,SE,Skåne län,Åstorp,56.1390544479388,13.0529291143013,,L6 district
Sweden,Skåne,Kviinge,,,SE,Skåne län,Östra Göinge,56.163324738037,14.084998600818,,L6 district
Sweden,Skåne,Kvistofta,,,SE,Skåne län,Helsingborg,55.9693595790778,12.8316646072099,,L6 district
Sweden,Skåne,Kyrkheddinge,,,SE,Skåne län,Staffanstorp,55.6465011492064,13.2733703183152,,L6 district
Sweden,Skåne,Kyrkoköpinge,,,SE,Skåne län,Trelleborg,55.385147447432,13.1887019033168,,L6 district
Sweden,Skåne,Källs-Nöbbelöv,,,SE,Skåne län,Svalöv,55.8860037444764,13.0800742561229,,L6 district
Sweden,Skåne,Källstorp,,,SE,Skåne län,Trelleborg,55.3986803847439,13.4184599606715,,L6 district
Sweden,Skåne,Kävlinge,,,SE,Skåne län,Kävlinge,55.7905496121767,13.1085262084945,,L6 district
Sweden,Skåne,Kågeröd,,,SE,Skåne län,Svalöv,56.0005029047988,13.0912833419261,,L6 district
Sweden,Skåne,Köpinge,,,SE,Skåne län,Kristianstad,55.9385813104493,14.160923736245,,L6 district
Sweden,Skåne,Lackalänga,,,SE,Skåne län,Kävlinge,55.7743823550562,13.1117650897816,,L6 district
Sweden,Skåne,Landskrona,,,SE,Skåne län,Landskrona,55.868324519559,12.8293179424326,,L6 district
Sweden,Skåne,Lilla Beddinge,,,SE,Skåne län,Trelleborg,55.3738921062777,13.4241999934454,,L6 district
Sweden,Skåne,Lilla Harrie,,,SE,Skåne län,Kävlinge,55.7931140977302,13.2040368354434,,L6 district
Sweden,Skåne,Lilla Isie,,,SE,Skåne län,Trelleborg,55.3561221655902,13.3163533981582,,L6 district
Sweden,Skåne,Linderöd,,,SE,Skåne län,Kristianstad,55.9377871453732,13.8264640866765,,L6 district
Sweden,Skåne,Lomma,,,SE,Skåne län,Lomma,55.6882543661815,13.0819855397747,,L6 district
Sweden,Skåne,Loshult,,,SE,Skåne län,Osby,56.5024155890115,14.1170610409445,,L6 district
Sweden,Skåne,Lund,,Lunds domkyrkofg + Alllhelgona + Helgeand + Sankt Peters Kloster + Sankt Hans + Östra Torn,SE,Skåne län,Lund,55.7042999039131,13.1958183694261,Lunds domkyrkofg + Alllhelgona + Helgeand + Sankt Peters Kloster + Sankt Hans + Östra Torn,L6 district
Sweden,Skåne,Lyby,,,SE,Skåne län,Hörby,55.8361867723106,13.6236486446375,,L6 district
Sweden,Skåne,Lyngby,,,SE,Skåne län,Lund,55.5964434411398,13.3431751739433,,L6 district
Sweden,Skåne,Lyngsjö,,,SE,Skåne län,Kristianstad,55.9355103584736,14.0739845822854,,L6 district
Sweden,Skåne,Långaröd,,,SE,Skåne län,Hörby,55.787855487283,13.8406389983545,,L6 district
Sweden,Skåne,Löddeköpinge,,,SE,Skåne län,Kävlinge,55.7593434807997,13.0229650476012,,L6 district
Sweden,Skåne,Löderup,,,SE,Skåne län,Ystad,55.4281986173545,14.113674183216,,L6 district
Sweden,Skåne,Lövestad,,,SE,Skåne län,Sjöbo,55.6453946933958,13.8958341053522,,L6 district
Sweden,Skåne,Maglarp,,,SE,Skåne län,Trelleborg,55.3882099407004,13.0858195799781,,L6 district
Sweden,Skåne,Maglehem,,,SE,Skåne län,Kristianstad,55.7731013808762,14.1559417202133,,L6 district
Sweden,Skåne,Malmö,,Sankt Petri + Eriksfält + Fosie + Husie + Hyllie + Kirseberg + Kulladal + Limhamn + Möllevången + Sankt Johannes + Sankt Pauli + Slottsstaden + Sofielund + Västra Skrävlinge,SE,Skåne län,Malmö,55.6070135856771,13.0054084550259,Sankt Petri + Eriksfält + Fosie + Husie + Hyllie + Kirseberg + Kulladal + Limhamn + Möllevången + Sankt Johannes + Sankt Pauli + Slottsstaden + Sofielund + Västra Skrävlinge,L6 district
Sweden,Skåne,Matteröd,,,SE,Skåne län,Hässleholm,56.1132113609235,13.6294087797679,,L6 district
Sweden,Skåne,Mellan-Grevie,,,SE,Skåne län,Vellinge,55.4702288718122,13.0994035285363,,L6 district
Sweden,Skåne,Munka-Ljungby,,,SE,Skåne län,Ängelholm,56.2603360424032,12.9763872067657,,L6 district
Sweden,Skåne,Munkarp,,,SE,Skåne län,Höör,55.9471684050671,13.4538998133343,,L6 district
Sweden,Skåne,Mölleberga,,,SE,Skåne län,Staffanstorp,55.6083271298056,13.17988503421,,L6 district
Sweden,Skåne,Mörarp,,,SE,Skåne län,Helsingborg,56.0592492926174,12.8790596226103,,L6 district
Sweden,Skåne,Norra Mellby,,,SE,Skåne län,Hässleholm,56.0488365634134,13.7214331170141,,L6 district
Sweden,Skåne,Norra Nöbbelöv,,,SE,Skåne län,Lund,55.7321691431849,13.1690644658668,,L6 district
Sweden,Skåne,Norra Rörum,,,SE,Skåne län,Höör,56.0204170619325,13.5135180732937,,L6 district
Sweden,Skåne,Norra Sandby,,,SE,Skåne län,Hässleholm,56.2001855240616,13.9266670550874,,L6 district
Sweden,Skåne,Norra Skrävlinge,,,SE,Skåne län,Svalöv,55.8699246228223,13.1199598455269,,L6 district
Sweden,Skåne,Norra Strö,,,SE,Skåne län,Kristianstad,56.1091945993721,14.0352789147753,,L6 district
Sweden,Skåne,Norra Vram,,,SE,Skåne län,Bjuv,56.0878471644552,12.9769299619389,,L6 district
Sweden,Skåne,Norra Åkarp,,,SE,Skåne län,Hässleholm,56.2881340898874,13.7090721590787,,L6 district
Sweden,Skåne,Norra Åsum,,,SE,Skåne län,Kristianstad,55.9897690132742,14.1540511533081,,L6 district
Sweden,Skåne,Norrvidinge,,,SE,Skåne län,Svalöv,55.8385954660469,13.1001652721034,,L6 district
Sweden,Skåne,Nosaby,,,SE,Skåne län,Kristianstad,56.0523096468622,14.1964853838853,,L6 district
Sweden,Skåne,Nymö,,,SE,Skåne län,Kristianstad,56.0185982969867,14.3279852714997,,L6 district
Sweden,Skåne,Näsum,,,SE,Skåne län,Bromölla,56.1705497606252,14.4989142737903,,L6 district
Sweden,Skåne,Nävlinge,,,SE,Skåne län,Hässleholm,56.0654034225115,13.8383568811266,,L6 district
Sweden,Skåne,Onslunda,,,SE,Skåne län,Tomelilla,55.5986085317135,14.0511616872366,,L6 district
Sweden,Skåne,Oppmanna,,,SE,Skåne län,Kristianstad,56.1520393398281,14.3020959948141,,L6 district
Sweden,Skåne,Osby,,,SE,Skåne län,Osby,56.380862298391,14.0036028543797,,L6 district
Sweden,Skåne,Ottarp,,,SE,Skåne län,Helsingborg,55.9436073875303,12.921302318637,,L6 district
Sweden,Skåne,Oxie,,inkl fd Glostorp + fd Lockarp,SE,Skåne län,Malmö,55.5508085795231,13.1000269408039,inkl fd Glostorp + fd Lockarp,L6 district
Sweden,Skåne,Perstorp,,inkl fd Oderljunga,SE,Skåne län,Perstorp,56.1419648548597,13.3891487641904,inkl fd Oderljunga,L6 district
Sweden,Skåne,Ramsåsa,,,SE,Skåne län,Tomelilla,55.5593988393331,13.8870628695784,,L6 district
Sweden,Skåne,Raus,,= Helsingborg enligt Skånes flora,SE,Skåne län,Helsingborg,56.0005098933076,12.7676828259603,= Helsingborg enligt Skånes flora,L6 district
Sweden,Skåne,Ravlunda,,,SE,Skåne län,Simrishamn,55.7138259541051,14.1534162155085,,L6 district
Sweden,Skåne,Rebbelberga,,,SE,Skåne län,Ängelholm,56.2536680820319,12.8821844013033,,L6 district
Sweden,Skåne,Reslöv,,,SE,Skåne län,Eslöv,55.8589436453927,13.1806829817307,,L6 district
Sweden,Skåne,Revinge,,,SE,Skåne län,Lund,55.7268218212631,13.4648744630863,,L6 district
Sweden,Skåne,Rinkaby,,,SE,Skåne län,Kristianstad,55.9843675178004,14.2726127822952,,L6 district
Sweden,Skåne,Riseberga,,,SE,Skåne län,Klippan,56.0724443879553,13.304844386189,,L6 district
Sweden,Skåne,Risekatslösa,,,SE,Skåne län,Bjuv,56.0518545223489,12.94880131416,,L6 district
Sweden,Skåne,Rya,,,SE,Skåne län,Örkelljunga,56.2461439912334,13.1963304631183,,L6 district
Sweden,Skåne,Räng,,,SE,Skåne län,Vellinge,55.4248036701876,13.0223518477918,,L6 district
Sweden,Skåne,Röddinge,,,SE,Skåne län,Sjöbo,55.5827966469709,13.835668027382,,L6 district
Sweden,Skåne,Röke,,,SE,Skåne län,Hässleholm,56.2366878507176,13.5243778112247,,L6 district
Sweden,Skåne,Rörum,,,SE,Skåne län,Simrishamn,55.6309437609415,14.2513544429786,,L6 district
Sweden,Skåne,Röstånga,,,SE,Skåne län,Svalöv,55.9986593425498,13.297993769108,,L6 district
Sweden,Skåne,Sankt Ibb,,,SE,Skåne län,Landskrona,55.9083297199264,12.6979769706566,,L6 district
Sweden,Skåne,Sankt Olof,,,SE,Skåne län,Simrishamn,55.6349857577234,14.1254212203918,,L6 district
Sweden,Skåne,Saxtorp,,,SE,Skåne län,Landskrona,55.8400608123973,12.9632917171841,,L6 district
Sweden,Skåne,Silvåkra,,,SE,Skåne län,Lund,55.6845418089297,13.4978944700505,,L6 district
Sweden,Skåne,Simlinge,,,SE,Skåne län,Trelleborg,55.3910736481299,13.2893521429512,,L6 district
Sweden,Skåne,Simris,,,SE,Skåne län,Simrishamn,55.5355480576333,14.3243558411492,,L6 district
Sweden,Skåne,Simrishamn,,,SE,Skåne län,Simrishamn,55.5570518893967,14.3517118715665,,L6 district
Sweden,Skåne,Sireköpinge,,,SE,Skåne län,Svalöv,55.9281632109507,12.9948360066669,,L6 district
Sweden,Skåne,Sjörup,,,SE,Skåne län,Ystad,55.4547946720885,13.6523747659959,,L6 district
Sweden,Skåne,Skabersjö,,,SE,Skåne län,Svedala,55.5479452727502,13.1643421943255,,L6 district
Sweden,Skåne,Skanör,,,SE,Skåne län,Vellinge,55.4197021983605,12.8525693260849,,L6 district
Sweden,Skåne,Skarhult,,,SE,Skåne län,Eslöv,55.8030431401452,13.3686745834945,,L6 district
Sweden,Skåne,Skegrie,,,SE,Skåne län,Trelleborg,55.405255420263,13.0676050630288,,L6 district
Sweden,Skåne,Skepparslöv,,,SE,Skåne län,Kristianstad,56.0149174526281,14.0706356846872,,L6 district
Sweden,Skåne,Skivarp,,,SE,Skåne län,Skurup,55.4244422397974,13.5698803605623,,L6 district
Sweden,Skåne,Skurup,,,SE,Skåne län,Skurup,55.4725487300716,13.5120240426569,,L6 district
Sweden,Skåne,Skånes-Fagerhult,,,SE,Skåne län,Örkelljunga,56.3696508573542,13.471761519146,,L6 district
Sweden,Skåne,Skårby,,,SE,Skåne län,Ystad,55.4866372943313,13.7159582519154,,L6 district
Sweden,Skåne,Slimminge,,,SE,Skåne län,Skurup,55.5122217852618,13.5521995311335,,L6 district
Sweden,Skåne,Smedstorp,,,SE,Skåne län,Tomelilla,55.5613919706364,14.1121930287174,,L6 district
Sweden,Skåne,Snårestad,,,SE,Skåne län,Ystad,55.4391419473614,13.6800816797691,,L6 district
Sweden,Skåne,Solberga,,,SE,Skåne län,Skurup,55.4511793555038,13.5775203264489,,L6 district
Sweden,Skåne,Spjutstorp,,,SE,Skåne län,Tomelilla,55.5794621068801,14.0194556174813,,L6 district
Sweden,Skåne,Staffanstorp,,fd Brågarp + fd Nevishög,SE,Skåne län,Staffanstorp,55.6458084184653,13.2170046256707,fd Brågarp + fd Nevishög,L6 district
Sweden,Skåne,Starby,,,SE,Skåne län,Ängelholm,56.1946399001978,12.987099371344,,L6 district
Sweden,Skåne,Stehag,,,SE,Skåne län,Eslöv,55.8976051638966,13.4184583859022,,L6 district
Sweden,Skåne,Stenestad,,,SE,Skåne län,Svalöv,56.0532553666079,13.0992156308019,,L6 district
Sweden,Skåne,Stiby,,,SE,Skåne län,Simrishamn,55.5556505447565,14.1743208264083,,L6 district
Sweden,Skåne,Stoby,,,SE,Skåne län,Hässleholm,56.1799078517031,13.8344434823827,,L6 district
Sweden,Skåne,Stora Hammar,,,SE,Skåne län,Vellinge,55.4252237826138,12.9702842403701,,L6 district
Sweden,Skåne,Stora Harrie,,,SE,Skåne län,Kävlinge,55.8051662217514,13.1562109558507,,L6 district
Sweden,Skåne,Stora Herrestad,,,SE,Skåne län,Ystad,55.4759624912139,13.8760647952715,,L6 district
Sweden,Skåne,Stora Köpinge,,,SE,Skåne län,Ystad,55.4707977122671,13.9498514249011,,L6 district
Sweden,Skåne,Stora Råby,,,SE,Skåne län,Lund,55.6861067605829,13.2278595105142,,L6 district
Sweden,Skåne,Strövelstorp,,,SE,Skåne län,Ängelholm,56.1593082855189,12.840717507427,,L6 district
Sweden,Skåne,Stävie,,,SE,Skåne län,Kävlinge,55.7618779347198,13.0741697600184,,L6 district
Sweden,Skåne,Svalöv,,,SE,Skåne län,Svalöv,55.9245709316669,13.1076931477618,,L6 district
Sweden,Skåne,Svedala,,,SE,Skåne län,Svedala,55.5123663544188,13.2278743887946,,L6 district
Sweden,Skåne,Svensköp,,,SE,Skåne län,Hörby,55.8742112085388,13.8658218122158,,L6 district
Sweden,Skåne,Svenstorp,,,SE,Skåne län,Skurup,55.4563621935317,13.4781133679013,,L6 district
Sweden,Skåne,Säby,,,SE,Skåne län,Landskrona,55.9049007645734,12.8572451521396,,L6 district
Sweden,Skåne,Särslöv,,,SE,Skåne län,Staffanstorp,55.6215026438607,13.1624075358782,,L6 district
Sweden,Skåne,Södervidinge,,,SE,Skåne län,Kävlinge,55.822011572379,13.0983490729829,,L6 district
Sweden,Skåne,Södra Mellby,,,SE,Skåne län,Simrishamn,55.6629795248075,14.2203775318245,,L6 district
Sweden,Skåne,Södra Rörum,,,SE,Skåne län,Hörby,55.9245747068075,13.6719335951179,,L6 district
Sweden,Skåne,Södra Sallerup,,,SE,Skåne län,Malmö,55.5854565684705,13.1214558043884,,L6 district
Sweden,Skåne,Södra Sandby,,,SE,Skåne län,Lund,55.7217524606256,13.3436416157025,,L6 district
Sweden,Skåne,Södra Åby,,,SE,Skåne län,Trelleborg,55.3855767200085,13.3127010638223,,L6 district
Sweden,Skåne,Södra Åkarp,,,SE,Skåne län,Vellinge,55.4840004449853,13.0536870058028,,L6 district
Sweden,Skåne,Södra Åsum,,här ligger Sjöbo,SE,Skåne län,Sjöbo,55.6455182405037,13.704156139171,här ligger Sjöbo,L6 district
Sweden,Skåne,Sörby,,,SE,Skåne län,Hässleholm,56.1342964955755,13.9683867969914,,L6 district
Sweden,Skåne,Sövde,,,SE,Skåne län,Sjöbo,55.5849693036571,13.6741310174859,,L6 district
Sweden,Skåne,Sövestad,,,SE,Skåne län,Ystad,55.5009468172396,13.7999518534473,,L6 district
Sweden,Skåne,Tirup,,,SE,Skåne län,Svalöv,55.9109467467537,13.0492987998141,,L6 district
Sweden,Skåne,Tjörnarp,,,SE,Skåne län,Höör,56.0018080380472,13.6196976211915,,L6 district
Sweden,Skåne,Tofta,,,SE,Skåne län,Landskrona,55.8675391269834,12.9280227703732,,L6 district
Sweden,Skåne,Tolånga,,,SE,Skåne län,Sjöbo,55.6377005723206,13.7760577055378,,L6 district
Sweden,Skåne,Tomelilla,,,SE,Skåne län,Tomelilla,55.5414031307406,13.9571537598194,,L6 district
Sweden,Skåne,Torekov,,,SE,Skåne län,Båstad,56.4254537108898,12.6359585796127,,L6 district
Sweden,Skåne,Torn,,fd Håstad + fd Igelösa + fd Odarslöv + fd Stångby +fd Vallkärra + fd Västra Hoby,SE,Skåne län,Lund,55.7512855076832,13.2507380076175,fd Håstad + fd Igelösa + fd Odarslöv + fd Stångby +fd Vallkärra + fd Västra Hoby,L6 district
Sweden,Skåne,Torrlösa,,,SE,Skåne län,Svalöv,55.910402312781,13.1449323748652,,L6 district
Sweden,Skåne,Tosterup,,,SE,Skåne län,Tomelilla,55.4794440574606,13.9883152427794,,L6 district
Sweden,Skåne,Tottarp,,,SE,Skåne län,Staffanstorp,55.6395699197945,13.1555487993787,,L6 district
Sweden,Skåne,Tranås,,,SE,Skåne län,Tomelilla,55.614876958944,13.9942214317763,,L6 district
Sweden,Skåne,Trelleborg,,,SE,Skåne län,Trelleborg,55.376244436484,13.1530230028442,,L6 district
Sweden,Skåne,Trolle-Ljungby,,,SE,Skåne län,Kristianstad,56.0214108156112,14.3728866908653,,L6 district
Sweden,Skåne,Trollenäs,,,SE,Skåne län,Eslöv,55.8642763852388,13.2464783059981,,L6 district
Sweden,Skåne,Tryde,,,SE,Skåne län,Tomelilla,55.5703522315431,13.9311818440039,,L6 district
Sweden,Skåne,Träne,,,SE,Skåne län,Kristianstad,55.9890425124972,13.9938534566756,,L6 district
Sweden,Skåne,Tullstorp,,,SE,Skåne län,Trelleborg,55.4101731426926,13.4676769599779,,L6 district
Sweden,Skåne,Tygelsjö,,,SE,Skåne län,Malmö,55.5186660412735,13.0051383290558,,L6 district
Sweden,Skåne,Tåssjö,,,SE,Skåne län,Ängelholm,56.3075731416052,13.0925303142589,,L6 district
Sweden,Skåne,Tåstarp,,,SE,Skåne län,Ängelholm,56.2781664663303,12.9526156241657,,L6 district
Sweden,Skåne,Törringe,,,SE,Skåne län,Svedala,55.5264840387668,13.1456152009075,,L6 district
Sweden,Skåne,Ullstorp,,,SE,Skåne län,Tomelilla,55.5294174523887,13.9895403649522,,L6 district
Sweden,Skåne,Uppåkra,,inkl fd Flackarp,SE,Skåne län,Staffanstorp,55.6664365077491,13.1733498737148,inkl fd Flackarp,L6 district
Sweden,Skåne,Vadensjö,,,SE,Skåne län,Landskrona,55.9040944475986,12.9038115986674,,L6 district
Sweden,Skåne,Vallby,,,SE,Skåne län,Simrishamn,55.4977079296826,14.208169637469,,L6 district
Sweden,Skåne,Valleberga,,,SE,Skåne län,Ystad,55.428859837855,14.0648244057912,,L6 district
Sweden,Skåne,Vankiva,,,SE,Skåne län,Hässleholm,56.1912242739238,13.7483189591108,,L6 district
Sweden,Skåne,Vanstad,,,SE,Skåne län,Sjöbo,55.6215292901855,13.862017446687,,L6 district
Sweden,Skåne,Veberöd,,,SE,Skåne län,Lund,55.6346590622136,13.4919684952459,,L6 district
Sweden,Skåne,Vedby,,,SE,Skåne län,Klippan,56.1424327490655,13.1913008370139,,L6 district
Sweden,Skåne,Vellinge,,,SE,Skåne län,Vellinge,55.4694567235252,13.0214163411414,,L6 district
Sweden,Skåne,Verum,,,SE,Skåne län,Hässleholm,56.3628734062874,13.7956843104992,,L6 district
Sweden,Skåne,Viken,,,SE,Skåne län,Höganäs,56.1462172825243,12.5742225668572,,L6 district
Sweden,Skåne,Villie,,,SE,Skåne län,Skurup,55.4790821772562,13.6004514431016,,L6 district
Sweden,Skåne,Vinslöv,,,SE,Skåne län,Hässleholm,56.1079740885065,13.9190470997736,,L6 district
Sweden,Skåne,Virke,,,SE,Skåne län,Kävlinge,55.8286612952424,13.1899902705966,,L6 district
Sweden,Skåne,Visseltofta,,,SE,Skåne län,Osby,56.4279837137245,13.8589123862867,,L6 district
Sweden,Skåne,Vitaby,,,SE,Skåne län,Simrishamn,55.6948444346136,14.1716680755014,,L6 district
Sweden,Skåne,Vittsjö,,,SE,Skåne län,Hässleholm,56.342927682561,13.6612842894885,,L6 district
Sweden,Skåne,Vittskövle,,,SE,Skåne län,Kristianstad,55.8550914247344,14.1480550484415,,L6 district
Sweden,Skåne,Vollsjö,,,SE,Skåne län,Sjöbo,55.6940405941254,13.7779549658557,,L6 district
Sweden,Skåne,Vomb,,,SE,Skåne län,Lund,55.6729794913319,13.5550215442451,,L6 district
Sweden,Skåne,Vä,,,SE,Skåne län,Kristianstad,55.9917840738887,14.0898824858463,,L6 district
Sweden,Skåne,Välinge,,,SE,Skåne län,Helsingborg,56.1804271137665,12.8139024855063,,L6 district
Sweden,Skåne,Välluv,,,SE,Skåne län,Helsingborg,56.0199858411104,12.8006825956515,,L6 district
Sweden,Skåne,Väsby,,,SE,Skåne län,Höganäs,56.2075422461521,12.5977612031224,,L6 district
Sweden,Skåne,Västerstad,,,SE,Skåne län,Hörby,55.7738767777075,13.6414993325514,,L6 district
Sweden,Skåne,Västra Broby,,,SE,Skåne län,Åstorp,56.1228285787635,12.8979885514383,,L6 district
Sweden,Skåne,Västra Ingelstad,,,SE,Skåne län,Vellinge,55.4903441086129,13.1195012279638,,L6 district
Sweden,Skåne,Västra Karaby,,,SE,Skåne län,Kävlinge,55.8075880219906,13.0406619522772,,L6 district
Sweden,Skåne,Västra Karup,,,SE,Skåne län,Båstad,56.4111378865867,12.7442259392501,,L6 district
Sweden,Skåne,Västra Klagstorp,,,SE,Skåne län,Malmö,55.5283180823931,12.9969097657837,,L6 district
